row,name,is_winner,win_pct_bps,win_pct_gps,win_pct_deuce,serve_win_pct_bps,serve_win_pct_gps,serve_pct_win_deuce,pct_ufcd_err,pct_opponent_fcd_err,pct_win_long_rallies,pct_win_long_rallies_initiated_by_opponent,pct_fcd_error_pts_rally,pct_unfcd_error_rally,pct_pts_won_af_return,pct_returnable,pct_in_play_return,pct_pts_won_fh_return,pct_pts_won_bh_return,pct_ace,pct_unreturnable_serve,pct_fcd_err_serve,pct_pts_won_sv_in_leq_3s_serve,pct_shots_cross,pct_shots_downM,pct_shots_downL,pct_shots_insideO,pct_shots_insideI,avg_win_pct_long_rally,var_win_pct_long_rally
371,Novak_Djokovic,0,0,0,0.75,0.3125,0.8,0.2,0.281818182,0.564814815,0.53030303,0.75308642,0.133640553,0.142857143,0.392,0.8,0.736,0.367346939,0.409090909,0.097826087,0,0.173913043,0.347826087,0.455516014,0.284697509,0.103202847,0.138790036,0.017793594,0.047034532,0.019429004
372,Roger_Federer,1,1,1,0.666666667,0.2,0.875,0.375,0.293103448,0.680555556,0.642857143,0.85,0.192307692,0.130769231,0.349206349,0.746031746,0.73015873,0.368421053,0.378378378,0.134328358,0,0.223880597,0.507462687,0.333333333,0.173333333,0.253333333,0.213333333,0.026666667,0.089399689,0
373,Rafael_Nadal,1,0.666666667,0,0.823529412,0.176470588,0.5,0.083333333,0.285714286,0.638888889,0.611940299,0.779220779,0.187793427,0.14084507,0.339622642,0.594339623,0.566037736,0.472222222,0.369565217,0.037383178,0.018691589,0.130841121,0.317757009,0.422619048,0.354166667,0.098214286,0.119047619,0.005952381,0.044518491,0.015863566
374,Stefanos_Tsitsipas,1,1,0,0.692307692,0.153846154,0.833333333,0.166666667,0.195121951,0.741935484,0.617647059,0.633333333,0.242718447,0.077669903,0.431372549,0.705882353,0.705882353,0.466666667,0.5,0.096153846,0.076923077,0.134615385,0.384615385,0.438461538,0.307692308,0.069230769,0.146153846,0.038461538,0.066781568,0.019556447
375,Dominic_Thiem,0,0,0,0.571428571,0.214285714,0.666666667,0,0.179104478,0.68627451,0.6,0.8,0.177966102,0.101694915,0.203389831,0.644067797,0.610169492,0.05,0.28125,0.06779661,0,0.203389831,0.440677966,0.517857143,0.107142857,0.142857143,0.214285714,0.017857143,0.051518465,0.098651441
376,Novak_Djokovic,0,0.571428571,0,0.538461538,0.230769231,0.833333333,0.166666667,0.223880597,0.886363636,0.53125,0.695652174,0.207207207,0.135135135,0.224489796,0.448979592,0.387755102,0.4,0.266666667,0.032258065,0,0.112903226,0.193548387,0.483333333,0.125,0.175,0.175,0.041666667,0.070126101,0.034831895
377,Daniil_Medvedev,0,0.5,0,1,0.1,0.5,0,0.158730159,0.75,0.575757576,0.76,0.178861789,0.081300813,0.222222222,0.555555556,0.555555556,0.173913043,0.28,0.166666667,0.016666667,0.166666667,0.4,0.401639344,0.368852459,0.073770492,0.155737705,0,0.045996911,0.079087087
378,Rafael_Nadal,1,0.47715736,0.47715736,0.739130435,0.391304348,1,0,0.257425743,0.76146789,0.515625,0.734375,0.195238095,0.123809524,0.333333333,0.726495726,0.709401709,0.275862069,0.424242424,0.064516129,0.032258065,0.225806452,0.397849462,0.393162393,0.307692308,0.106837607,0.158119658,0.034188034,0.049409221,0.101088047
379,Dominic_Thiem,1,1,0.25,0.733333333,0.333333333,0.636363636,0.090909091,0.338709677,0.693333333,0.555555556,0.769230769,0.211678832,0.153284672,0.363636364,0.590909091,0.590909091,0.476190476,0.303030303,0.070422535,0,0.253521127,0.478873239,0.444444444,0.214285714,0.134920635,0.182539683,0.023809524,0.033940786,0.163549986
380,Stefanos_Tsitsipas,1,0.916666667,0.083333333,0.45,0.05,0.789473684,0.315789474,0.268656716,0.644736842,0.55,0.796296296,0.216783217,0.125874126,0.407407407,0.703703704,0.62962963,0.45,0.419354839,0.06741573,0,0.168539326,0.359550562,0.527777778,0.133333333,0.15,0.127777778,0.061111111,0.030120418,0.066278794
381,Stefanos_Tsitsipas,0,1,0,0.75,0.25,0.666666667,0.666666667,0.192771084,0.595238095,0.516129032,0.811320755,0.173652695,0.095808383,0.293478261,0.576086957,0.554347826,0.423076923,0.266666667,0.026666667,0.066666667,0.173333333,0.373333333,0.385620915,0.366013072,0.111111111,0.124183007,0.013071895,0.049727956,0.022401788
382,Stefanos_Tsitsipas,1,0,0,0.8,0.1,0,0,0.447368421,0.758064516,0.555555556,0.685714286,0.13,0.17,0.509090909,0.709090909,0.672727273,0.642857143,0.310344828,0.044444444,0.022222222,0.222222222,0.4,0.460431655,0.287769784,0.071942446,0.158273381,0.021582734,0.084325241,0.015074916
383,Hubert_Hurkacz,1,0.47715736,0.47715736,0.727272727,0.272727273,1,0,0.314285714,0.566666667,0.714285714,0.896551724,0.126315789,0.115789474,0.509090909,0.745454545,0.727272727,0.56,0.461538462,0.225,0.05,0.1,0.45,0.372340426,0.308510638,0.223404255,0.095744681,0,0.064247645,0.122440859
384,Alexander_Zverev,0,0.2,0.2,0.666666667,0.166666667,0.555555556,0.111111111,0.203125,0.8,0.470588235,0.709677419,0.182692308,0.125,0.269230769,0.5,0.461538462,0.266666667,0.294117647,0.038461538,0.019230769,0.153846154,0.230769231,0.463768116,0.304347826,0.130434783,0.101449275,0,0.077443971,0.023294328
385,Dusan_Lajovic,1,0.47715736,0.47715736,0.857142857,0.214285714,1,0.6,0.205882353,0.615384615,0.5,0.725,0.164383562,0.095890411,0.329113924,0.746835443,0.696202532,0.388888889,0.310344828,0.014925373,0,0.164179104,0.373134328,0.443298969,0.335051546,0.056701031,0.154639175,0.010309278,0.029288557,0.020879034
386,Novak_Djokovic,1,0.727272727,0.181818182,0.52173913,0.217391304,0.55,0.05,0.31372549,0.717948718,0.549450549,0.763157895,0.200913242,0.146118721,0.532994924,0.532994924,0.532994924,0.532994924,0.532994924,0.036036036,0.009009009,0.144144144,0.261261261,0.447306792,0.306791569,0.117096019,0.1264637,0.00234192,0.037845798,0.034487912
387,Roberto_Bautista_Agut,1,0.6,0.2,0.666666667,0.333333333,0.5,0,0.404255319,0.623188406,0.578125,0.735294118,0.172413793,0.163793103,0.532994924,0.532994924,0.532994924,0.532994924,0.532994924,0.033898305,0,0.101694915,0.237288136,0.489285714,0.203571429,0.078571429,0.182142857,0.046428571,0.046476278,0.025228561
388,Hubert_Hurkacz,0,0.25,0,0.6,0.266666667,0.5,0,0.191919192,0.769230769,0.580645161,0.720588235,0.153439153,0.100529101,0.532994924,0.532994924,0.532994924,0.532994924,0.532994924,0.096385542,0,0.156626506,0.325301205,0.439655172,0.267241379,0.146551724,0.137931034,0.00862069,0.033247862,0.062450868
389,Andrey_Rublev,0,0.571428571,0.142857143,0.75,0.1875,0.428571429,0.142857143,0.220930233,0.656716418,0.380952381,0.842105263,0.163398693,0.124183007,0.532994924,0.532994924,0.532994924,0.532994924,0.532994924,0.061728395,0,0.148148148,0.320987654,0.398305085,0.258474576,0.118644068,0.18220339,0.042372881,0.035056735,0.00297162
390,Rafael_Nadal,0,0.625,0.25,0.769230769,0.153846154,0.5,0.166666667,0.202702703,0.699300699,0.430232558,0.666666667,0.161512027,0.103092784,0.532994924,0.532994924,0.532994924,0.532994924,0.532994924,0.072847682,0,0.19205298,0.40397351,0.470914127,0.199445983,0.174515235,0.144044321,0.011080332,0.01947992,0.039109412
391,Roger_Federer,0,0.636363636,0.090909091,0.611111111,0.111111111,0.733333333,0.266666667,0.362831858,0.76344086,0.28,0.75,0.121359223,0.199029126,0.532994924,0.532994924,0.532994924,0.532994924,0.532994924,0.144230769,0.009615385,0.086538462,0.365384615,0.426086957,0.273913043,0.126086957,0.156521739,0.017391304,0.039444293,0.163508177
392,Dominic_Thiem,1,0.642857143,0.142857143,0.68,0.16,0.461538462,0.307692308,0.330827068,0.717391304,0.547368421,0.885245902,0.196296296,0.162962963,0.532994924,0.532994924,0.532994924,0.532994924,0.532994924,0.069444444,0,0.166666667,0.347222222,0.47826087,0.210526316,0.128146453,0.169336384,0.013729977,0.045035093,0.024418547
393,Novak_Djokovic,1,0.583333333,0,0.863636364,0.181818182,0.272727273,0.090909091,0.380952381,0.617834395,0.504201681,0.773195876,0.151315789,0.184210526,0.532994924,0.532994924,0.532994924,0.532994924,0.532994924,0.067164179,0,0.141791045,0.320895522,0.489320388,0.161165049,0.165048544,0.155339806,0.029126214,0.056306731,0.003224648
